Number,FullName,FirstName,LastName
3857293481,GalassoToninelli,Galasso,Toninelli
3517215385,MarinaMolesini,Marina,Molesini
3713534379,BenedettoVisconti,Benedetto,Visconti
3437106004,LucioRossini,Lucio,Rossini
3201152358,ColuccioFranceschi,Coluccio,Franceschi
3757625015,AnitaMazzi,Anita,Mazzi
3755920092,MichelangeloLippomano,Michelangelo,Lippomano
3932494705,ChiaraNicoletti,Chiara,Nicoletti
3225968707,MelissaErrani,Melissa,Errani
3793047045,DinaAntonioni,Dina,Antonioni
3519730492,EdoardoOscuro,Edoardo,Oscuro
3240334160,FiammaCrisafulli,Fiamma,Crisafulli
3757605976,RonaldoMercantini,Ronaldo,Mercantini
3462142114,StefaniBresciani,Stefani,Bresciani
3716150323,TelemacoGoldstein,Telemaco,Goldstein
3534575086,AtenulfVillarosa,Atenulf,Villarosa
3774987287,ErmenegildoBragaglia,Ermenegildo,Bragaglia
3976336985,FedericaAriosto,Federica,Ariosto
3819900171,GriseldaAmmaniti,Griselda,Ammaniti
3493888057,AlderanoGianetti,Alderano,Gianetti
3890553251,FedeleAntonacci,Fedele,Antonacci
3793798205,AdeleContarini,Adele,Contarini
3557203949,AugustoCeravolo,Augusto,Ceravolo
3618595041,GioachinoSalata,Gioachino,Salata
3881080299,LambertoPassalacqua,Lamberto,Passalacqua
3272125381,GeronimoZito,Geronimo,Zito
3516467838,LuigiMaggioli,Luigi,Maggioli
3509209536,LandoZetticci,Lando,Zetticci
3632601648,AlessiaMercati,Alessia,Mercati
3739050882,PaoloLopresti,Paolo,Lopresti
3714212908,LuciaProdi,Lucia,Prodi
3494823414,StefaniaGibilisco,Stefania,Gibilisco
3319450341,SandraTurchetta,Sandra,Turchetta
3294959200,AuroraGioberti,Aurora,Gioberti
3520031857,IsaGioberti,Isa,Gioberti
3756103296,GabriellaNapolitano,Gabriella,Napolitano
3615922160,GiulioAltera,Giulio,Altera
3738842194,OrnellaBeccheria,Ornella,Beccheria
3369748763,LibertoFiorucci,Liberto,Fiorucci
3307172794,AdrianaTelesio,Adriana,Telesio
3935453956,AnnamariaTrombetta,Annamaria,Trombetta
3791082808,CarmeloSorrentino,Carmelo,Sorrentino
3778956787,GoffredoMazzocchi,Goffredo,Mazzocchi
3505484342,MiloBiagi,Milo,Biagi
3377349665,MorenaFornaciari,Morena,Fornaciari
3756261441,VitoVezzali,Vito,Vezzali
3449800131,MercedesCorbo,Mercedes,Corbo
3402975906,IsaBignardi,Isa,Bignardi
3270430899,GiosuèJovinelli,Giosuè,Jovinelli
3515970415,FlavioCampano,Flavio,Campano
3501837329,GiannaTacchini,Gianna,Tacchini
3701960893,GriseldaCusano,Griselda,Cusano
3774466160,RomanaMozart,Romana,Mozart
3772367953,PasqualBalotelli,Pasqual,Balotelli
3909863856,AgnoloVanvitelli,Agnolo,Vanvitelli
3470394860,AmadeoGagliano,Amadeo,Gagliano
3793708605,LianaAntonucci,Liana,Antonucci
3533344444,VincenzaMercantini,Vincenza,Mercantini
3345152273,CarloOttino,Carlo,Ottino
3780270422,AnnunziataBenussi,Annunziata,Benussi
3823087891,RominaCavanna,Romina,Cavanna
3932522494,GianlucaOmma,Gianluca,Omma
3917295524,GiuseppinaNosiglia,Giuseppina,Nosiglia
3907613985,GiuseppeBadoglio,Giuseppe,Badoglio
3783120969,MartinaGrasso,Martina,Grasso
3812849216,FlaviaZamengo,Flavia,Zamengo
3832128604,CamillaGuidone,Camilla,Guidone
3614688977,GirolamoPacomio,Girolamo,Pacomio
3295913105,ManuelRenault,Manuel,Renault
3534296424,ValerioCibin,Valerio,Cibin
3487954771,ImeldaCorcos,Imelda,Corcos
3834186489,IsaJilani,Isa,Jilani
3755287328,LiciaDepero,Licia,Depero
3500733678,GraziellaCavalcanti,Graziella,Cavalcanti
3852198760,NicolaBarcaccia,Nicola,Barcaccia
3497264172,TemistocleMerisi,Temistocle,Merisi
3351316503,GianpietroMogherini,Gianpietro,Mogherini
3501148954,ValerioAdinolfi,Valerio,Adinolfi
3505572609,IvanMonduzzi,Ivan,Monduzzi
3487063162,AdrianoGuarato,Adriano,Guarato
3500182938,AmandaTornatore,Amanda,Tornatore
3733508370,RaffaellaZacchia,Raffaella,Zacchia
3515426400,GrecoOlivetti,Greco,Olivetti
3408746601,CarmeloGaribaldi,Carmelo,Garibaldi
3805537931,MatteoFerrabosco,Matteo,Ferrabosco
3809084692,GabriellaFalloppio,Gabriella,Falloppio
3286463881,CarmeloGiacometti,Carmelo,Giacometti
3919983730,AlessioPetrucelli,Alessio,Petrucelli
3757210506,EvangelistaSerao,Evangelista,Serao
3773704209,EdoardoPizzamano,Edoardo,Pizzamano
3248700953,GiuliettaAngiolello,Giulietta,Angiolello
3770420219,CostantinoVidoni,Costantino,Vidoni
3360956157,SilvestroFantoni,Silvestro,Fantoni
3774397348,GustavoLittizzetto,Gustavo,Littizzetto
3773927418,DarioMorabito,Dario,Morabito
3395140586,GiosuèBruscantini,Giosuè,Bruscantini
3778269227,VincenzaSpanevello,Vincenza,Spanevello
3335910045,CarmeloNotarbartolo,Carmelo,Notarbartolo
3519129384,DonnaLeblanc,Donna,Leblanc
3519898972,CorradoTraetta,Corrado,Traetta
3780056009,AnitaBertolucci,Anita,Bertolucci
3488608307,MassimoGiannini,Massimo,Giannini
3500775424,AntonioSoffici,Antonio,Soffici
3716520743,GioeleCasarin,Gioele,Casarin
3701211792,EugeniaMazzeo,Eugenia,Mazzeo
3311426839,GuglielmoPignatti,Guglielmo,Pignatti
3755433961,PaolaTrincavelli,Paola,Trincavelli
3478884611,TizianaAnguissola,Tiziana,Anguissola
3517793510,PriscillaPareto,Priscilla,Pareto
3780536726,AmandaCatalano,Amanda,Catalano
3974169268,BiancaAvogadro,Bianca,Avogadro
3505702325,MartinoIacovelli,Martino,Iacovelli
3510306340,ElenaImpastato,Elena,Impastato
3711628312,AdeleBosurgi,Adele,Bosurgi
3511631515,IdaGarzoni,Ida,Garzoni
3711788064,RaffaellaFerrabosco,Raffaella,Ferrabosco
3854101492,GoffredoRizzoli,Goffredo,Rizzoli
3884497329,SantinoRavaglioli,Santino,Ravaglioli
3297437073,MassimoMoschino,Massimo,Moschino
3777013029,LolitaGiorgetti,Lolita,Giorgetti
3779138851,GoffredoCamicione,Goffredo,Camicione
3437846568,PiersantiSalvemini,Piersanti,Salvemini
3311237111,GioeleSeddio,Gioele,Seddio
3511578284,GianluigiScialpi,Gianluigi,Scialpi
3409608019,GelsominaSommaruga,Gelsomina,Sommaruga
3609944057,OrlandoRuggeri,Orlando,Ruggeri
3534548407,LiciaPugliese,Licia,Pugliese
3779872250,GioeleImpastato,Gioele,Impastato
3311183150,GiulioDellucci,Giulio,Dellucci
3514023976,AntonioTommaseo,Antonio,Tommaseo
3387619417,PierRusso,Pier,Russo
3303018671,LucreziaSanguineti,Lucrezia,Sanguineti
3711830145,LibertoBinaghi,Liberto,Binaghi
3730908056,JolandaCundari,Jolanda,Cundari
3713945273,PiermariaBlasi,Piermaria,Blasi
3440269001,PiermariaCasale,Piermaria,Casale
3793853068,LorenzoScotto,Lorenzo,Scotto
3780353523,FabriziaFilangieri,Fabrizia,Filangieri
3710647420,TemistocleParisi,Temistocle,Parisi
3435086386,GiacomoLuna,Giacomo,Luna
3517222018,AmicoChittolini,Amico,Chittolini
3701167688,AnnalisaCaboto,Annalisa,Caboto
3734213350,CleliaPavanello,Clelia,Pavanello
3200522015,RossanaMontecchi,Rossana,Montecchi
3639840725,EdoardoPincherle,Edoardo,Pincherle
3311143552,GioachinoVasari,Gioachino,Vasari
3425715392,AnnalisaMarcacci,Annalisa,Marcacci
3630067753,GianluigiBonomo,Gianluigi,Bonomo
3926726660,MartaPellico,Marta,Pellico
3483628398,DaniloVillarosa,Danilo,Villarosa
3912911865,NapoleoneCagnin,Napoleone,Cagnin
3230114671,LoredanaManacorda,Loredana,Manacorda
3434112101,GiacintoFranceschi,Giacinto,Franceschi
3779305043,PinaGianetti,Pina,Gianetti
3779820475,OrlandoOnio,Orlando,Onio
3777459419,LucianaMercalli,Luciana,Mercalli
3935139918,PatrizioBragadin,Patrizio,Bragadin
3900964485,SophiaBiagi,Sophia,Biagi
3837573874,UmbertoMorrocco,Umberto,Morrocco
3416724279,CarlaTrebbi,Carla,Trebbi
3793152411,EnzioGullotta,Enzio,Gullotta
3404326091,SilvioGuariento,Silvio,Guariento
3505849544,RonaldoRaimondi,Ronaldo,Raimondi
3222076034,StefaniaTedesco,Stefania,Tedesco
3435057540,LucreziaAnastasi,Lucrezia,Anastasi
3774623601,StefaniaPuglisi,Stefania,Puglisi
3668034509,AmandaPolesel,Amanda,Polesel
3516702058,MelaniaBeffa,Melania,Beffa
3429893530,MarioCostanzi,Mario,Costanzi
3669220236,LolitaBoccaccio,Lolita,Boccaccio
3756371007,RaimondoGulotta,Raimondo,Gulotta
3505250075,CorradoRicolfi,Corrado,Ricolfi
3271199116,EttoreFranzese,Ettore,Franzese
3701460774,LauraMarazzi,Laura,Marazzi
3713582830,GianniProdi,Gianni,Prodi
3518845413,RosaliaCarpaccio,Rosalia,Carpaccio
3783137239,DarioStein,Dario,Stein
3777736881,GiulioVerdone,Giulio,Verdone
3533690874,GuglielmoNotarbartolo,Guglielmo,Notarbartolo
3714339334,AzeglioCarducci,Azeglio,Carducci
3772532990,DelfinoBurcardo,Delfino,Burcardo
3855077056,GiuliettaRicolfi,Giulietta,Ricolfi
3435473087,GastoneZaccagnini,Gastone,Zaccagnini
3513807147,ValeriaZaccagnini,Valeria,Zaccagnini
3837280091,CostanzoBoitani,Costanzo,Boitani
3235579583,GoffredoGiovine,Goffredo,Giovine
3292053131,DonatellaCalarco,Donatella,Calarco
3514531901,GianniTasso,Gianni,Tasso
3448294588,TullioZacchia,Tullio,Zacchia
3714063465,BenitoMercadante,Benito,Mercadante
3520353030,ErmannoFo,Ermanno,Fo
3400595104,MariaVilladicani,Maria,Villadicani
3791371661,TinaCastellitto,Tina,Castellitto
3425773435,BiagioMaggioli,Biagio,Maggioli
3910148589,OresteScarfoglio,Oreste,Scarfoglio
3534010104,TullioGolino,Tullio,Golino
3770842920,PiermariaSgarbi,Piermaria,Sgarbi
3821833863,SandraDonarelli,Sandra,Donarelli
3249055468,MelaniaDovara,Melania,Dovara
3755448073,LorenzoScandone,Lorenzo,Scandone
3553311261,AntonioBrenna,Antonio,Brenna
3713579864,NapoleoneFerrazzi,Napoleone,Ferrazzi
3311081674,RosaGremese,Rosa,Gremese
3839474569,CassandraPanicucci,Cassandra,Panicucci
3713846055,CiroRicciardi,Ciro,Ricciardi
3509177827,StellaBranciforte,Stella,Branciforte
3631852492,VincenzaTrevisan,Vincenza,Trevisan
3777259982,HugoBoiardo,Hugo,Boiardo
3760959866,NadiaMaccanelli,Nadia,Maccanelli
3619451279,AnnalisaLancisi,Annalisa,Lancisi
3519023737,RosinaPorzio,Rosina,Porzio
3505447619,SanteGemito,Sante,Gemito
3509605469,GianmarcoCappelli,Gianmarco,Cappelli
3311534470,ArmandoBaroffio,Armando,Baroffio
3355578501,AntoniettaEmanuelli,Antonietta,Emanuelli
3682760476,AnsaldoMorosini,Ansaldo,Morosini
3496339066,FiorenzoCasaleggio,Fiorenzo,Casaleggio
3711007992,StellaSatriani,Stella,Satriani
3626874182,MassimoSeddio,Massimo,Seddio
3513542464,GiacintoPalladio,Giacinto,Palladio
3809056899,MaurilioPassalacqua,Maurilio,Passalacqua
3715142261,CristinaNovaro,Cristina,Novaro
3520840913,PellegrinoBoezio,Pellegrino,Boezio
3514109594,FaustoSoprano,Fausto,Soprano
3505816416,EraldoCarducci,Eraldo,Carducci
3488238622,FederigoVitturi,Federigo,Vitturi
3512344372,BeatriceTarchetti,Beatrice,Tarchetti
3477965531,AdeleSaraceno,Adele,Saraceno
3520648697,SerafinaFallaci,Serafina,Fallaci
3516041049,GaspareMalatesta,Gaspare,Malatesta
3409441995,AnnalisaCapone,Annalisa,Capone
3361295908,BiagioTolentino,Biagio,Tolentino
3715786992,ErmenegildoPucci,Ermenegildo,Pucci
3816515618,LazzaroBabbo,Lazzaro,Babbo
3384640843,MichelangeloGuidotti,Michelangelo,Guidotti
3715899726,LambertoBoccaccio,Lamberto,Boccaccio
3770748175,DianaSiffredi,Diana,Siffredi
3514256019,GiosuèEmanuelli,Giosuè,Emanuelli
3533332878,GuarinoPelli,Guarino,Pelli
3555708240,DionigiFoletti,Dionigi,Foletti
3558436819,StefanoBernardi,Stefano,Bernardi
3534660728,MichelettoSibilia,Micheletto,Sibilia
3451393507,AntoninoBonanno,Antonino,Bonanno
3738811112,MircoGozzi,Mirco,Gozzi
3510122989,StefaniUdinese,Stefani,Udinese
3509824145,VictoriaScalera,Victoria,Scalera
3515197010,NataliaMunari,Natalia,Munari
3792663361,IolandaFallaci,Iolanda,Fallaci
3505489591,GiacintoPrada,Giacinto,Prada
3505929257,VeronicaBranciforte,Veronica,Branciforte
3518721523,FiorinoCocci,Fiorino,Cocci
3389161591,SerenaAbatantuono,Serena,Abatantuono
3239791404,GustavoBenigni,Gustavo,Benigni
3772481252,MarianoPugliese,Mariano,Pugliese
3303622269,ArturoBonolis,Arturo,Bonolis
3533916640,AntoninoBacosi,Antonino,Bacosi
3396725585,AmletoNiscoromni,Amleto,Niscoromni
3509530031,FernandaMontanelli,Fernanda,Montanelli
3621452922,EmmaMercalli,Emma,Mercalli
3772776292,GiampaoloPalmisano,Giampaolo,Palmisano
3979485699,SergiusBoldù,Sergius,Boldù
3513064676,EvangelistaCutrufo,Evangelista,Cutrufo
3804392614,SabatinoTanzini,Sabatino,Tanzini
3901507067,LucioZecchini,Lucio,Zecchini
3358514692,PierinaBoccherini,Pierina,Boccherini
3207992241,IdaRomiti,Ida,Romiti
3354921399,LaureanoBalbo,Laureano,Balbo
3757727140,LaurettaZarlino,Lauretta,Zarlino
3534040916,RaffaellaSalvo,Raffaella,Salvo
3481642713,FabioGoldstein,Fabio,Goldstein
3420802777,CeciliaBabati,Cecilia,Babati
3242571507,AmaliaCollodi,Amalia,Collodi
3836531962,SophiaBalbo,Sophia,Balbo
3812214238,BarbaraScalera,Barbara,Scalera
3555068496,GianCastioni,Gian,Castioni
3501827895,JolandaScalera,Jolanda,Scalera
3716200183,DionigiPizziol,Dionigi,Pizziol
3248166012,AllegraFilzi,Allegra,Filzi
3311462504,MarcoGuidone,Marco,Guidone
3388739433,LorettaTrapani,Loretta,Trapani
3505865547,GianpietroStoppani,Gianpietro,Stoppani
3490710588,CalogeroSanti,Calogero,Santi
3440559118,IvoPetralli,Ivo,Petralli
3513557799,MarcelloGabba,Marcello,Gabba
3662247005,FiammaRegge,Fiamma,Regge
3299762161,AngelinaSagredo,Angelina,Sagredo
3333683048,VenancioSerraglio,Venancio,Serraglio
3792204289,SeverinoOnisto,Severino,Onisto
3505890439,PriscillaPelli,Priscilla,Pelli
3780585914,SilviaBianchini,Silvia,Bianchini
3714152888,EnzoGarozzo,Enzo,Garozzo
3472357640,AnnunziataDoria,Annunziata,Doria
3891444022,VenancioOlivetti,Venancio,Olivetti
3715165635,AllegraSauli,Allegra,Sauli
3632871147,ViridianaMusatti,Viridiana,Musatti
3736587243,BenvenutoVenditti,Benvenuto,Venditti
3918863648,MaurizioTravaglia,Maurizio,Travaglia
3779471200,AnnibaleTraversa,Annibale,Traversa
3701695591,PierpaoloMilanesi,Pierpaolo,Milanesi
3500461048,MarcantonioGiunti,Marcantonio,Giunti
3534184423,AdrianoBuonauro,Adriano,Buonauro
3893686157,PiersantiMarenzio,Piersanti,Marenzio
3512631041,EleanoraSpallanzani,Eleanora,Spallanzani
3637825945,VirginiaBasso,Virginia,Basso
3533587745,PatrizioZetticci,Patrizio,Zetticci
3772260050,AnsaldoBettin,Ansaldo,Bettin
3473137213,MircoOpizzi,Mirco,Opizzi
3815103341,GuglielmoGuidone,Guglielmo,Guidone
3779462719,LaraGiannelli,Lara,Giannelli
3783090178,GionataSmirnoff,Gionata,Smirnoff
3433001820,LorenzoGiulietti,Lorenzo,Giulietti
3520812113,MauroGrasso,Mauro,Grasso
3756055902,GianAjello,Gian,Ajello
3736945145,AngelicaVarano,Angelica,Varano
3703348674,SebastianoComisso,Sebastiano,Comisso
3534695835,GionataCuriel,Gionata,Curiel
3701856466,RomanFoletti,Roman,Foletti
3776324967,SoleBoccioni,Sole,Boccioni
3505811096,RosariaMarenzio,Rosaria,Marenzio
3509760546,RodolfoProcacci,Rodolfo,Procacci
3777574225,LianaBarsanti,Liana,Barsanti
3792060083,ElenaAntonucci,Elena,Antonucci
3500758662,BereniceDallara,Berenice,Dallara
3756880940,RaffaellaCaboto,Raffaella,Caboto
3381586845,NicoAngeli,Nico,Angeli
3519951583,PasqualeOscuro,Pasquale,Oscuro
3902108586,LucianaBazzi,Luciana,Bazzi
3856620529,MassimoPugliese,Massimo,Pugliese
3633271190,LillaBoaga,Lilla,Boaga
3228237529,SalviBroschi,Salvi,Broschi
3793336833,EnzoCarosone,Enzo,Carosone
3756686166,LeopoldoDuse,Leopoldo,Duse
3777164636,LilianaZanichelli,Liliana,Zanichelli
3509387305,ConcettaBoldù,Concetta,Boldù
3434604236,GioachinoGualtieri,Gioachino,Gualtieri
3365751468,ClaudioMonteverdi,Claudio,Monteverdi
3517580914,SusannaComboni,Susanna,Comboni
3319985583,SeverinoCeravolo,Severino,Ceravolo
3243339994,RobertaSeddio,Roberta,Seddio
3757530309,GiulioBernetti,Giulio,Bernetti
3518060350,RossanaGotti,Rossana,Gotti
3770818021,MarioOliboni,Mario,Oliboni
3774561917,PierangeloModugno,Pierangelo,Modugno
3274135452,StefaniaSorrentino,Stefania,Sorrentino
3623240301,BartolomeoBinaghi,Bartolomeo,Binaghi
3473466602,NicolettaPanatta,Nicoletta,Panatta
3780240020,LandoCutuli,Lando,Cutuli
3663007068,RiccardoCardano,Riccardo,Cardano
3397791752,DariaTroisi,Daria,Troisi
3534182497,ElenaAnastasi,Elena,Anastasi
3710265088,SusannaCampanella,Susanna,Campanella
3821401614,RosariaBettin,Rosaria,Bettin
3703208340,StefaniaBragaglia,Stefania,Bragaglia
3534855591,AlessiaPedroni,Alessia,Pedroni
3313976516,AntonelloCociarelli,Antonello,Cociarelli
3511504349,TemistocleFerragamo,Temistocle,Ferragamo
3792105158,AlessioCheda,Alessio,Cheda
3896425641,GioeleBrambilla,Gioele,Brambilla
3829099953,MartinoMozart,Martino,Mozart
3776329956,GiancarloMaderno,Giancarlo,Maderno
3360791179,SerafinaBoitani,Serafina,Boitani
3756854834,NinoSgalambro,Nino,Sgalambro
3223440499,GuarinoScamarcio,Guarino,Scamarcio
3519533591,TatianaChindamo,Tatiana,Chindamo
3701293170,MarcoTrotta,Marco,Trotta
3853235044,AngeloVisconti,Angelo,Visconti
3713139767,GraziellaGranatelli,Graziella,Granatelli
3330881020,MichelettoZecchini,Micheletto,Zecchini
3511940678,StefaniSonnino,Stefani,Sonnino
3518247817,EmilioMoccia,Emilio,Moccia
3792153822,AlfioFibonacci,Alfio,Fibonacci
3716976302,FlaviaLanfranchi,Flavia,Lanfranchi
3520800404,GeronimoBoitani,Geronimo,Boitani
3208178139,CassandraTremonti,Cassandra,Tremonti
3935127087,DanieleTomaselli,Daniele,Tomaselli
3512167916,DonatelloOrsini,Donatello,Orsini
3518409244,MercedesAlboni,Mercedes,Alboni
3534739993,AlessandroTrussardi,Alessandro,Trussardi
3772581604,IolandaPapetti,Iolanda,Papetti
3417063755,MelissaMarini,Melissa,Marini
3555214507,OrlandoLopresti,Orlando,Lopresti
3710715247,ChiaraCasaleggio,Chiara,Casaleggio
3791047715,PierangeloPininfarina,Pierangelo,Pininfarina
3430092749,BenitoMaffei,Benito,Maffei
3610129957,AzeglioAnguissola,Azeglio,Anguissola
3534681554,StefanoMondaini,Stefano,Mondaini
3773004591,IgnazioPisano,Ignazio,Pisano
3776382419,IvanSismondi,Ivan,Sismondi
3773558786,FiorenzoTurrini,Fiorenzo,Turrini
3770749301,AlfredoBasadonna,Alfredo,Basadonna
3553347717,FiorenzoLetta,Fiorenzo,Letta
3516650717,EleanoraPontecorvo,Eleanora,Pontecorvo
3401688879,GiorgioGangemi,Giorgio,Gangemi
3973790349,RomeoCremonesi,Romeo,Cremonesi
3501326647,PietroBorrani,Pietro,Borrani
3896877580,FlaviaTrupiano,Flavia,Trupiano
3882855107,RomanPlatini,Roman,Platini
3500931560,LaraSalvini,Lara,Salvini
3510544175,BenitoDepero,Benito,Depero
3778529270,SanteTamburello,Sante,Tamburello
3505013525,BenvenutoOvadia,Benvenuto,Ovadia
3792905074,FrancescoMontanelli,Francesco,Montanelli
3500514387,EnnioPiccinni,Ennio,Piccinni
3774378126,AnnunziataOnisto,Annunziata,Onisto
3602920498,GilbertoScalfaro,Gilberto,Scalfaro
3703467167,LetiziaSforza,Letizia,Sforza
3774362706,NicolòTaliani,Nicolò,Taliani
3493302349,MonicaTrentini,Monica,Trentini
3285643085,BenitoAldobrandi,Benito,Aldobrandi
3384176269,CalcedonioMurri,Calcedonio,Murri
3311316841,RosaliaZola,Rosalia,Zola
3703150198,MaurilioCapecchi,Maurilio,Capecchi
3448485227,MartinaPeranda,Martina,Peranda
3715350251,GiulioGoldoni,Giulio,Goldoni
3713374521,LudovicaPertile,Ludovica,Pertile
3623046142,MattiaFattori,Mattia,Fattori
3736350755,FedericoBaroffio,Federico,Baroffio
3929386773,RaffaellinoSollima,Raffaellino,Sollima
3792298011,GianniRosiello,Gianni,Rosiello
3734352361,AntoniettaBotticelli,Antonietta,Botticelli
3350564025,ArmandoMarangoni,Armando,Marangoni
3760956891,AngelinaLombroso,Angelina,Lombroso
3334013885,ClaudiaCastelli,Claudia,Castelli
3352600104,GelsominaPace,Gelsomina,Pace
3514998286,ErmannoTrevisan,Ermanno,Trevisan
3341465263,MarcantonioVeltroni,Marcantonio,Veltroni
3520070596,RobertaGreggio,Roberta,Greggio
3760938420,AlphonsDonarelli,Alphons,Donarelli
3534346478,SantinoScaramucci,Santino,Scaramucci
3516526094,RosarioBernardi,Rosario,Bernardi
3345236885,PaulinaTotino,Paulina,Totino
3510576993,PasqualNapolitano,Pasqual,Napolitano
3756570920,HugoUdinesi,Hugo,Udinesi
3505687442,BeppePinamonte,Beppe,Pinamonte
3372278845,SoniaBoccaccio,Sonia,Boccaccio
3306022370,ArsenioChechi,Arsenio,Chechi
3825525756,AdamoGuidone,Adamo,Guidone
3392376066,JolandaModiano,Jolanda,Modiano
3772015162,VittorioBembo,Vittorio,Bembo
3760570313,RaffaelloDisdero,Raffaello,Disdero
3518242554,NicolaCamiscione,Nicola,Camiscione
3281449759,GrecaBattaglia,Greca,Battaglia
3505878746,SeverinoOrlando,Severino,Orlando
3757027176,DelfinoDonarelli,Delfino,Donarelli
3345262459,LolitaRicolfi,Lolita,Ricolfi
3550389681,StefaniCapecchi,Stefani,Capecchi
3663685136,ArsenioMontanari,Arsenio,Montanari
3271296430,PaolettaFantoni,Paoletta,Fantoni
3271475368,VirgilioVilladicani,Virgilio,Villadicani
3836131819,NicolaTozzo,Nicola,Tozzo
3336190759,BernardoBalla,Bernardo,Balla
3342470434,GuidoPavarotti,Guido,Pavarotti
3662793051,AugustoFlorio,Augusto,Florio
3714989715,LibertoFerraris,Liberto,Ferraris
3509732867,AmaliaNolcini,Amalia,Nolcini
3509220218,GiacintoVerdi,Giacinto,Verdi
3500032799,LucreziaJovinelli,Lucrezia,Jovinelli
3910476685,UbaldoVolta,Ubaldo,Volta
3710789445,AntonellaFerraris,Antonella,Ferraris
3424965659,PiergiuseppeAnguissola,Piergiuseppe,Anguissola
3703127266,NinoRuffini,Nino,Ruffini
3511140947,RomeoCasini,Romeo,Casini
3362246767,RenataFerragni,Renata,Ferragni
3500445555,GermanaDraghi,Germana,Draghi
3805236277,LinaBarillaro,Lina,Barillaro
3892151983,MarcelloCesarotti,Marcello,Cesarotti
3514791433,LucreziaGaito,Lucrezia,Gaito
3780129068,RitaSalata,Rita,Salata
3418479975,RodolfoBoccioni,Rodolfo,Boccioni
3479527958,RolandoDonini,Rolando,Donini
3703835290,AlinaEinaudi,Alina,Einaudi
3760951655,CesareLiguori,Cesare,Liguori
3518473778,IgnazioCicala,Ignazio,Cicala
3458612541,AllegraSoffici,Allegra,Soffici
3533662635,GianniCugia,Gianni,Cugia
3973917526,MauraTerragni,Maura,Terragni
3554726148,LiviaFogazzaro,Livia,Fogazzaro
